"Qualifying Name","Name of Area","FIPS","Nation","State","County","Metropolitan Statistical Area","Cumulative Number of Confirmed Cases as of Jan 1 2021","Cumulative Number of Deaths as of Jan 1 2021","Number of Currently Hospitalized as of Jan 1 2021","Number of Negative Tests as of Jan 1 2021","Number of Positive Tests as of Jan 1 2021","Cumulative Number of Vaccination Doses Distributed as of Jan 1 2021","Cumulative Number of Vaccination Doses Administered as of Jan 1 2021","Cumulative Vaccination Doses Distributed Rate per 100,000 as of Jan 1 2021","Cumulative Vaccination Doses Administered Rate per 100,000 as of Jan 1 2021","Change of Confirmed Cases as of Jan 1 2021","Growth Rate of Cumulative Cases as of Jan 1 2021 from Previous Day","Growth Rate of Cumulative Deaths as of Jan 1 2021 from Previous Day","Change in Cumulative Confirmed Cases as of Jan 1 2021 from Previous Week","Percent Change in Cumulative Confirmed Cases as of Jan 1 2021 from Previous Week","Change in Cumulative Confirmed Cases as of Jan 1 2021 from Previous Month","Percent Change in Cumulative Confirmed Cases as of Jan 1 2021 from Previous Month","Change in Cumulative Deaths as of Jan 1 2021 from Previous Week","Percent Change in Cumulative Deaths as of Jan 1 2021 from Previous Week","Change in Cumulative Deaths as of Jan 1 2021 from Previous Month","Percent Change in Cumulative Deaths as of Jan 1 2021 from Previous Month","Cumulative Percent of Population with Confirmed Cases as of Jan 1 2021","Cumulative Percent of Population Deaths as of Jan 1 2021","Cumulative Confirmed Cases Rate per 100,000 as of Jan 1 2021","Cumulative Death Rate per 100,000 as of Jan 1 2021","Cumulative Number of Confirmed Cases as of Feb 1 2021","Cumulative Number of Deaths as of Feb 1 2021","Number of Currently Hospitalized as of Feb 1 2021","Number of Negative Tests as of Feb 1 2021","Number of Positive Tests as of Feb 1 2021","Cumulative Number of Vaccination Doses Distributed as of Feb 1 2021","Cumulative Number of Vaccination Doses Administered as of Feb 1 2021","Cumulative Vaccination Doses Distributed Rate per 100,000 as of Feb 1 2021","Cumulative Vaccination Doses Administered Rate per 100,000 as of Feb 1 2021","Change of Confirmed Cases as of Feb 1 2021","Growth Rate of Cumulative Cases as of Feb 1 2021 from Previous Day","Growth Rate of Cumulative Deaths as of Feb 1 2021 from Previous Day","Change in Cumulative Confirmed Cases as of Feb 1 2021 from Previous Week","Percent Change in Cumulative Confirmed Cases as of Feb 1 2021 from Previous Week","Change in Cumulative Confirmed Cases as of Feb 1 2021 from Previous Month","Percent Change in Cumulative Confirmed Cases as of Feb 1 2021 from Previous Month","Change in Cumulative Deaths as of Feb 1 2021 from Previous Week","Percent Change in Cumulative Deaths as of Feb 1 2021 from Previous Week","Change in Cumulative Deaths as of Feb 1 2021 from Previous Month","Percent Change in Cumulative Deaths as of Feb 1 2021 from Previous Month","Cumulative Percent of Population with Confirmed Cases as of Feb 1 2021","Cumulative Percent of Population Deaths as of Feb 1 2021","Cumulative Confirmed Cases Rate per 100,000 as of Feb 1 2021","Cumulative Death Rate per 100,000 as of Feb 1 2021","Cumulative Number of Confirmed Cases as of Mar 1 2021","Cumulative Number of Deaths as of Mar 1 2021","Number of Currently Hospitalized as of Mar 1 2021","Number of Negative Tests as of Mar 1 2021","Number of Positive Tests as of Mar 1 2021","Cumulative Number of Vaccination Doses Distributed as of Mar 1 2021","Cumulative Number of Vaccination Doses Administered as of Mar 1 2021","Cumulative Vaccination Doses Distributed Rate per 100,000 as of Mar 1 2021","Cumulative Vaccination Doses Administered Rate per 100,000 as of Mar 1 2021","Change of Confirmed Cases as of Mar 1 2021","Growth Rate of Cumulative Cases as of Mar 1 2021 from Previous Day","Growth Rate of Cumulative Deaths as of Mar 1 2021 from Previous Day","Change in Cumulative Confirmed Cases as of Mar 1 2021 from Previous Week","Percent Change in Cumulative Confirmed Cases as of Mar 1 2021 from Previous Week","Change in Cumulative Confirmed Cases as of Mar 1 2021 from Previous Month","Percent Change in Cumulative Confirmed Cases as of Mar 1 2021 from Previous Month","Change in Cumulative Deaths as of Mar 1 2021 from Previous Week","Percent Change in Cumulative Deaths as of Mar 1 2021 from Previous Week","Change in Cumulative Deaths as of Mar 1 2021 from Previous Month","Percent Change in Cumulative Deaths as of Mar 1 2021 from Previous Month","Cumulative Percent of Population with Confirmed Cases as of Mar 1 2021","Cumulative Percent of Population Deaths as of Mar 1 2021","Cumulative Confirmed Cases Rate per 100,000 as of Mar 1 2021","Cumulative Death Rate per 100,000 as of Mar 1 2021","Cumulative Number of Confirmed Cases as of Apr 1 2021","Cumulative Number of Deaths as of Apr 1 2021","Number of Currently Hospitalized as of Apr 1 2021","Number of Negative Tests as of Apr 1 2021","Number of Positive Tests as of Apr 1 2021","Cumulative Number of Vaccination Doses Distributed as of Apr 1 2021","Cumulative Number of Vaccination Doses Administered as of Apr 1 2021","Cumulative Vaccination Doses Distributed Rate per 100,000 as of Apr 1 2021","Cumulative Vaccination Doses Administered Rate per 100,000 as of Apr 1 2021","Change of Confirmed Cases as of Apr 1 2021","Growth Rate of Cumulative Cases as of Apr 1 2021 from Previous Day","Growth Rate of Cumulative Deaths as of Apr 1 2021 from Previous Day","Change in Cumulative Confirmed Cases as of Apr 1 2021 from Previous Week","Percent Change in Cumulative Confirmed Cases as of Apr 1 2021 from Previous Week","Change in Cumulative Confirmed Cases as of Apr 1 2021 from Previous Month","Percent Change in Cumulative Confirmed Cases as of Apr 1 2021 from Previous Month","Change in Cumulative Deaths as of Apr 1 2021 from Previous Week","Percent Change in Cumulative Deaths as of Apr 1 2021 from Previous Week","Change in Cumulative Deaths as of Apr 1 2021 from Previous Month","Percent Change in Cumulative Deaths as of Apr 1 2021 from Previous Month","Cumulative Percent of Population with Confirmed Cases as of Apr 1 2021","Cumulative Percent of Population Deaths as of Apr 1 2021","Cumulative Confirmed Cases Rate per 100,000 as of Apr 1 2021","Cumulative Death Rate per 100,000 as of Apr 1 2021","Cumulative Number of Confirmed Cases as of May 1 2021","Cumulative Number of Deaths as of May 1 2021","Number of Currently Hospitalized as of May 1 2021","Number of Negative Tests as of May 1 2021","Number of Positive Tests as of May 1 2021","Cumulative Number of Vaccination Doses Distributed as of May 1 2021","Cumulative Number of Vaccination Doses Administered as of May 1 2021","Cumulative Vaccination Doses Distributed Rate per 100,000 as of May 1 2021","Cumulative Vaccination Doses Administered Rate per 100,000 as of May 1 2021","Change of Confirmed Cases as of May 1 2021","Growth Rate of Cumulative Cases as of May 1 2021 from Previous Day","Growth Rate of Cumulative Deaths as of May 1 2021 from Previous Day","Change in Cumulative Confirmed Cases as of May 1 2021 from Previous Week","Percent Change in Cumulative Confirmed Cases as of May 1 2021 from Previous Week","Change in Cumulative Confirmed Cases as of May 1 2021 from Previous Month","Percent Change in Cumulative Confirmed Cases as of May 1 2021 from Previous Month","Change in Cumulative Deaths as of May 1 2021 from Previous Week","Percent Change in Cumulative Deaths as of May 1 2021 from Previous Week","Change in Cumulative Deaths as of May 1 2021 from Previous Month","Percent Change in Cumulative Deaths as of May 1 2021 from Previous Month","Cumulative Percent of Population with Confirmed Cases as of May 1 2021","Cumulative Percent of Population Deaths as of May 1 2021","Cumulative Confirmed Cases Rate per 100,000 as of May 1 2021","Cumulative Death Rate per 100,000 as of May 1 2021","Cumulative Number of Confirmed Cases as of Jun 1 2021","Cumulative Number of Deaths as of Jun 1 2021","Number of Currently Hospitalized as of Jun 1 2021","Number of Negative Tests as of Jun 1 2021","Number of Positive Tests as of Jun 1 2021","Cumulative Number of Vaccination Doses Distributed as of Jun 1 2021","Cumulative Number of Vaccination Doses Administered as of Jun 1 2021","Cumulative Vaccination Doses Distributed Rate per 100,000 as of Jun 1 2021","Cumulative Vaccination Doses Administered Rate per 100,000 as of Jun 1 2021","Change of Confirmed Cases as of Jun 1 2021","Growth Rate of Cumulative Cases as of Jun 1 2021 from Previous Day","Growth Rate of Cumulative Deaths as of Jun 1 2021 from Previous Day","Change in Cumulative Confirmed Cases as of Jun 1 2021 from Previous Week","Percent Change in Cumulative Confirmed Cases as of Jun 1 2021 from Previous Week","Change in Cumulative Confirmed Cases as of Jun 1 2021 from Previous Month","Percent Change in Cumulative Confirmed Cases as of Jun 1 2021 from Previous Month","Change in Cumulative Deaths as of Jun 1 2021 from Previous Week","Percent Change in Cumulative Deaths as of Jun 1 2021 from Previous Week","Change in Cumulative Deaths as of Jun 1 2021 from Previous Month","Percent Change in Cumulative Deaths as of Jun 1 2021 from Previous Month","Cumulative Percent of Population with Confirmed Cases as of Jun 1 2021","Cumulative Percent of Population Deaths as of Jun 1 2021","Cumulative Confirmed Cases Rate per 100,000 as of Jun 1 2021","Cumulative Death Rate per 100,000 as of Jun 1 2021","Cumulative Number of Confirmed Cases as of Jul 1 2021","Cumulative Number of Deaths as of Jul 1 2021","Number of Currently Hospitalized as of Jul 1 2021","Number of Negative Tests as of Jul 1 2021","Number of Positive Tests as of Jul 1 2021","Cumulative Number of Vaccination Doses Distributed as of Jul 1 2021","Cumulative Number of Vaccination Doses Administered as of Jul 1 2021","Cumulative Vaccination Doses Distributed Rate per 100,000 as of Jul 1 2021","Cumulative Vaccination Doses Administered Rate per 100,000 as of Jul 1 2021","Change of Confirmed Cases as of Jul 1 2021","Growth Rate of Cumulative Cases as of Jul 1 2021 from Previous Day","Growth Rate of Cumulative Deaths as of Jul 1 2021 from Previous Day","Change in Cumulative Confirmed Cases as of Jul 1 2021 from Previous Week","Percent Change in Cumulative Confirmed Cases as of Jul 1 2021 from Previous Week","Change in Cumulative Confirmed Cases as of Jul 1 2021 from Previous Month","Percent Change in Cumulative Confirmed Cases as of Jul 1 2021 from Previous Month","Change in Cumulative Deaths as of Jul 1 2021 from Previous Week","Percent Change in Cumulative Deaths as of Jul 1 2021 from Previous Week","Change in Cumulative Deaths as of Jul 1 2021 from Previous Month","Percent Change in Cumulative Deaths as of Jul 1 2021 from Previous Month","Cumulative Percent of Population with Confirmed Cases as of Jul 1 2021","Cumulative Percent of Population Deaths as of Jul 1 2021","Cumulative Confirmed Cases Rate per 100,000 as of Jul 1 2021","Cumulative Death Rate per 100,000 as of Jul 1 2021","Cumulative Number of Confirmed Cases as of Aug 1 2021","Cumulative Number of Deaths as of Aug 1 2021","Number of Currently Hospitalized as of Aug 1 2021","Number of Negative Tests as of Aug 1 2021","Number of Positive Tests as of Aug 1 2021","Cumulative Number of Vaccination Doses Distributed as of Aug 1 2021","Cumulative Number of Vaccination Doses Administered as of Aug 1 2021","Cumulative Vaccination Doses Distributed Rate per 100,000 as of Aug 1 2021","Cumulative Vaccination Doses Administered Rate per 100,000 as of Aug 1 2021","Change of Confirmed Cases as of Aug 1 2021","Growth Rate of Cumulative Cases as of Aug 1 2021 from Previous Day","Growth Rate of Cumulative Deaths as of Aug 1 2021 from Previous Day","Change in Cumulative Confirmed Cases as of Aug 1 2021 from Previous Week","Percent Change in Cumulative Confirmed Cases as of Aug 1 2021 from Previous Week","Change in Cumulative Confirmed Cases as of Aug 1 2021 from Previous Month","Percent Change in Cumulative Confirmed Cases as of Aug 1 2021 from Previous Month","Change in Cumulative Deaths as of Aug 1 2021 from Previous Week","Percent Change in Cumulative Deaths as of Aug 1 2021 from Previous Week","Change in Cumulative Deaths as of Aug 1 2021 from Previous Month","Percent Change in Cumulative Deaths as of Aug 1 2021 from Previous Month","Cumulative Percent of Population with Confirmed Cases as of Aug 1 2021","Cumulative Percent of Population Deaths as of Aug 1 2021","Cumulative Confirmed Cases Rate per 100,000 as of Aug 1 2021","Cumulative Death Rate per 100,000 as of Aug 1 2021","Cumulative Number of Confirmed Cases as of Sep 1 2021","Cumulative Number of Deaths as of Sep 1 2021","Number of Currently Hospitalized as of Sep 1 2021","Number of Negative Tests as of Sep 1 2021","Number of Positive Tests as of Sep 1 2021","Cumulative Number of Vaccination Doses Distributed as of Sep 1 2021","Cumulative Number of Vaccination Doses Administered as of Sep 1 2021","Cumulative Vaccination Doses Distributed Rate per 100,000 as of Sep 1 2021","Cumulative Vaccination Doses Administered Rate per 100,000 as of Sep 1 2021","Change of Confirmed Cases as of Sep 1 2021","Growth Rate of Cumulative Cases as of Sep 1 2021 from Previous Day","Growth Rate of Cumulative Deaths as of Sep 1 2021 from Previous Day","Change in Cumulative Confirmed Cases as of Sep 1 2021 from Previous Week","Percent Change in Cumulative Confirmed Cases as of Sep 1 2021 from Previous Week","Change in Cumulative Confirmed Cases as of Sep 1 2021 from Previous Month","Percent Change in Cumulative Confirmed Cases as of Sep 1 2021 from Previous Month","Change in Cumulative Deaths as of Sep 1 2021 from Previous Week","Percent Change in Cumulative Deaths as of Sep 1 2021 from Previous Week","Change in Cumulative Deaths as of Sep 1 2021 from Previous Month","Percent Change in Cumulative Deaths as of Sep 1 2021 from Previous Month","Cumulative Percent of Population with Confirmed Cases as of Sep 1 2021","Cumulative Percent of Population Deaths as of Sep 1 2021","Cumulative Confirmed Cases Rate per 100,000 as of Sep 1 2021","Cumulative Death Rate per 100,000 as of Sep 1 2021","Cumulative Number of Confirmed Cases as of Oct 1 2021","Cumulative Number of Deaths as of Oct 1 2021","Number of Currently Hospitalized as of Oct 1 2021","Number of Negative Tests as of Oct 1 2021","Number of Positive Tests as of Oct 1 2021","Cumulative Number of Vaccination Doses Distributed as of Oct 1 2021","Cumulative Number of Vaccination Doses Administered as of Oct 1 2021","Cumulative Vaccination Doses Distributed Rate per 100,000 as of Oct 1 2021","Cumulative Vaccination Doses Administered Rate per 100,000 as of Oct 1 2021","Change of Confirmed Cases as of Oct 1 2021","Growth Rate of Cumulative Cases as of Oct 1 2021 from Previous Day","Growth Rate of Cumulative Deaths as of Oct 1 2021 from Previous Day","Change in Cumulative Confirmed Cases as of Oct 1 2021 from Previous Week","Percent Change in Cumulative Confirmed Cases as of Oct 1 2021 from Previous Week","Change in Cumulative Confirmed Cases as of Oct 1 2021 from Previous Month","Percent Change in Cumulative Confirmed Cases as of Oct 1 2021 from Previous Month","Change in Cumulative Deaths as of Oct 1 2021 from Previous Week","Percent Change in Cumulative Deaths as of Oct 1 2021 from Previous Week","Change in Cumulative Deaths as of Oct 1 2021 from Previous Month","Percent Change in Cumulative Deaths as of Oct 1 2021 from Previous Month","Cumulative Percent of Population with Confirmed Cases as of Oct 1 2021","Cumulative Percent of Population Deaths as of Oct 1 2021","Cumulative Confirmed Cases Rate per 100,000 as of Oct 1 2021","Cumulative Death Rate per 100,000 as of Oct 1 2021"
Geo_QNAME,Geo_NAME,Geo_FIPS,Geo_NATION,Geo_STATE,Geo_COUNTY,Geo_MSA,ORG_A010121,ORG_B010121,ORG_C010121,ORG_D010121,ORG_E010121,ORG_V010121,ORG_W010121,ORG_X010121,ORG_Y010121,ORG_F010121,ORG_G010121,ORG_H010121,ORG_I010121,ORG_J010121,ORG_K010121,ORG_L010121,ORG_M010121,ORG_N010121,ORG_O010121,ORG_P010121,ORG_R010121,ORG_S010121,ORG_T010121,ORG_U010121,ORG_A020121,ORG_B020121,ORG_C020121,ORG_D020121,ORG_E020121,ORG_V020121,ORG_W020121,ORG_X020121,ORG_Y020121,ORG_F020121,ORG_G020121,ORG_H020121,ORG_I020121,ORG_J020121,ORG_K020121,ORG_L020121,ORG_M020121,ORG_N020121,ORG_O020121,ORG_P020121,ORG_R020121,ORG_S020121,ORG_T020121,ORG_U020121,ORG_A030121,ORG_B030121,ORG_C030121,ORG_D030121,ORG_E030121,ORG_V030121,ORG_W030121,ORG_X030121,ORG_Y030121,ORG_F030121,ORG_G030121,ORG_H030121,ORG_I030121,ORG_J030121,ORG_K030121,ORG_L030121,ORG_M030121,ORG_N030121,ORG_O030121,ORG_P030121,ORG_R030121,ORG_S030121,ORG_T030121,ORG_U030121,ORG_A040121,ORG_B040121,ORG_C040121,ORG_D040121,ORG_E040121,ORG_V040121,ORG_W040121,ORG_X040121,ORG_Y040121,ORG_F040121,ORG_G040121,ORG_H040121,ORG_I040121,ORG_J040121,ORG_K040121,ORG_L040121,ORG_M040121,ORG_N040121,ORG_O040121,ORG_P040121,ORG_R040121,ORG_S040121,ORG_T040121,ORG_U040121,ORG_A050121,ORG_B050121,ORG_C050121,ORG_D050121,ORG_E050121,ORG_V050121,ORG_W050121,ORG_X050121,ORG_Y050121,ORG_F050121,ORG_G050121,ORG_H050121,ORG_I050121,ORG_J050121,ORG_K050121,ORG_L050121,ORG_M050121,ORG_N050121,ORG_O050121,ORG_P050121,ORG_R050121,ORG_S050121,ORG_T050121,ORG_U050121,ORG_A060121,ORG_B060121,ORG_C060121,ORG_D060121,ORG_E060121,ORG_V060121,ORG_W060121,ORG_X060121,ORG_Y060121,ORG_F060121,ORG_G060121,ORG_H060121,ORG_I060121,ORG_J060121,ORG_K060121,ORG_L060121,ORG_M060121,ORG_N060121,ORG_O060121,ORG_P060121,ORG_R060121,ORG_S060121,ORG_T060121,ORG_U060121,ORG_A070121,ORG_B070121,ORG_C070121,ORG_D070121,ORG_E070121,ORG_V070121,ORG_W070121,ORG_X070121,ORG_Y070121,ORG_F070121,ORG_G070121,ORG_H070121,ORG_I070121,ORG_J070121,ORG_K070121,ORG_L070121,ORG_M070121,ORG_N070121,ORG_O070121,ORG_P070121,ORG_R070121,ORG_S070121,ORG_T070121,ORG_U070121,ORG_A080121,ORG_B080121,ORG_C080121,ORG_D080121,ORG_E080121,ORG_V080121,ORG_W080121,ORG_X080121,ORG_Y080121,ORG_F080121,ORG_G080121,ORG_H080121,ORG_I080121,ORG_J080121,ORG_K080121,ORG_L080121,ORG_M080121,ORG_N080121,ORG_O080121,ORG_P080121,ORG_R080121,ORG_S080121,ORG_T080121,ORG_U080121,ORG_A090121,ORG_B090121,ORG_C090121,ORG_D090121,ORG_E090121,ORG_V090121,ORG_W090121,ORG_X090121,ORG_Y090121,ORG_F090121,ORG_G090121,ORG_H090121,ORG_I090121,ORG_J090121,ORG_K090121,ORG_L090121,ORG_M090121,ORG_N090121,ORG_O090121,ORG_P090121,ORG_R090121,ORG_S090121,ORG_T090121,ORG_U090121,ORG_A100121,ORG_B100121,ORG_C100121,ORG_D100121,ORG_E100121,ORG_V100121,ORG_W100121,ORG_X100121,ORG_Y100121,ORG_F100121,ORG_G100121,ORG_H100121,ORG_I100121,ORG_J100121,ORG_K100121,ORG_L100121,ORG_M100121,ORG_N100121,ORG_O100121,ORG_P100121,ORG_R100121,ORG_S100121,ORG_T100121,ORG_U100121
"Alabama","Alabama","01","00","01",,,365747,4872,2815,1590750,365747,,,,,365747,54,54,365747,365747,365747,365747,4872,4872,4872,4872,7.52,0.1,7518.42,100.15,460860,7688,1888,1781197,460860,,,,,1221,0.27,0,17851,4.03,91402,24.74,1026,15.4,2816,57.8,9.47,0.16,9473.59,158.04,493769,9931,651,1905141,493769,,,,,517,0.1,0.02,6249,1.28,38187,8.38,339,3.53,2365,31.26,10.15,0.2,10150.08,204.14,515866,10553,,,,,,,,478,0.09,-0.01,2728,0.53,21445,4.34,49,0.47,562,5.63,10.6,0.22,10604.32,216.93,528309,10913,,,,,,,,387,0.07,0.16,2411,0.46,12443,2.41,62,0.57,360,3.41,10.86,0.22,10860.1,224.33,544045,11156,,,,,,,,640,0.12,0.09,1483,0.27,15448,2.92,32,0.29,243,2.23,11.18,0.23,11183.57,229.33,550983,11352,,,,,,,,0,0,0,1589,0.29,6938,1.28,24,0.21,196,1.76,11.33,0.23,11326.19,233.36,587405,11536,,,,,,,,1798,0.31,0,16738,2.93,36107,6.55,53,0.46,178,1.57,12.07,0.24,12074.89,237.14,704420,12291,,,,,,,,4691,0.67,0.07,38767,5.82,115310,19.57,291,2.43,755,6.54,14.48,0.25,14480.29,252.66,798320,14393,,,,,,,,1845,0.23,0.66,13836,1.76,93900,13.33,472,3.39,2102,17.1,16.41,0.3,16410.53,295.87
"Alaska","Alaska","02","00","02",,,46740,198,79,,45461,,,,,46740,18,18,46740,46740,46740,46740,198,198,198,198,6.33,0.03,6328.91,26.81,54091,253,43,,52668,,,,,106,0.2,0,1030,1.94,6542,13.76,3,1.2,46,22.22,7.32,0.03,7324.28,34.26,58229,289,25,,56339,,,,,383,0.66,3.58,913,1.59,4378,8.13,10,3.58,36,14.23,7.88,0.04,7884.6,39.13,62785,299,,,,,,,,226,0.36,0,1227,1.99,4402,7.54,0,0,9,3.1,8.5,0.04,8501.51,40.49,67598,330,,,,,,,,0,0,0,1080,1.62,4813,7.67,12,3.77,31,10.37,9.15,0.04,9153.22,44.68,69737,352,,,,,,,,110,0.16,0,261,0.38,2139,3.16,0,0,22,6.67,9.44,0.05,9442.86,47.66,70669,360,,,,,,,,0,0,0,226,0.32,932,1.34,3,0.84,8,2.27,9.57,0.05,9569.05,48.75,74853,372,,,,,,,,0,0,0,1660,2.27,4079,5.76,5,1.36,12,3.33,10.14,0.05,10135.6,50.37,88633,431,,,,,,,,791,0.9,0.94,3839,4.53,13034,17.24,10,2.38,59,15.86,12,0.06,12001.5,58.36,114867,560,,,,,,,,1032,0.91,0.18,7979,7.46,26234,29.6,45,8.74,129,29.93,15.55,0.08,15553.76,75.83
"Arizona","Arizona","04","00","04",,,530267,9015,4501,2375070,530267,,,,,530267,9,9,530267,530267,530267,530267,9015,9015,9015,9015,7.63,0.13,7633.38,129.77,762458,13124,3654,2753536,762145,,,,,3882,0.51,0.03,34227,4.7,223296,41.42,885,7.23,4063,44.84,10.98,0.19,10975.85,188.92,818268,15979,1241,3002212,817821,,,,,1036,0.13,-0.01,8369,1.03,62241,8.23,477,3.08,2868,21.87,11.78,0.23,11779.26,230.02,842200,16977,,,,,,,,389,0.05,0.06,4213,0.5,22919,2.8,103,0.61,912,5.68,12.12,0.24,12123.77,244.39,863571,17338,,,,,,,,1074,0.12,0.08,5495,0.64,21371,2.54,78,0.45,361,2.13,12.43,0.25,12431.41,249.59,881454,17628,,,,,,,,4,0,0,3772,0.43,17527,2.03,59,0.34,284,1.64,12.69,0.25,12688.84,253.76,895347,17939,,,,,,,,472,0.05,0.02,3698,0.41,13893,1.58,64,0.36,311,1.76,12.89,0.26,12888.84,258.24,929541,18251,,,,,,,,2306,0.25,0.03,12373,1.35,33668,3.76,80,0.44,290,1.61,13.38,0.26,13381.07,262.73,1016663,18853,,,,,,,,4740,0.47,0.36,25354,2.56,85276,9.16,215,1.15,601,3.29,14.64,0.27,14635.23,271.4,1097225,20039,,,,,,,,3642,0.33,0.28,18351,1.7,80562,7.92,302,1.53,1186,6.29,15.79,0.29,15794.94,288.47
"Arkansas","Arkansas","05","00","05",,,229442,3711,1185,1878515,229442,,,,,229442,6,6,229442,229442,229442,229442,3711,3711,3711,3711,7.67,0.12,7671.92,124.09,296494,4895,889,2201961,296494,,,,,1226,0.42,0.55,11792,4.14,65052,28.11,245,5.27,1166,31.27,9.91,0.16,9913.96,163.68,322509,5250,441,2444369,322509,,,,,94,0.03,0.13,6750,2.14,28122,9.55,-113,-2.11,412,8.52,10.78,0.18,10783.83,175.55,330609,5636,,,,,,,,211,0.06,0.18,1098,0.33,7660,2.37,65,1.17,382,7.27,11.05,0.19,11054.68,188.45,335968,5741,,,,,,,,243,0.07,0.03,1326,0.4,5359,1.62,24,0.42,105,1.86,11.23,0.19,11233.87,191.96,341450,5834,,,,,,,,69,0.02,0.02,935,0.27,5345,1.59,10,0.17,91,1.58,11.42,0.2,11417.17,195.07,350085,5909,,,,,,,,700,0.2,0,3133,0.9,8635,2.53,19,0.32,75,1.29,11.71,0.2,11705.9,197.58,388436,6157,,,,,,,,1984,0.51,0.26,13086,3.49,37857,10.8,103,1.7,244,4.13,12.99,0.21,12988.26,205.87,455781,6969,,,,,,,,2890,0.64,0.5,14535,3.29,66501,17.08,195,2.88,770,12.42,15.24,0.23,15240.09,233.02,496934,7718,,,,,,,,857,0.17,0.35,5713,1.16,41153,9.03,157,2.08,749,10.75,16.62,0.26,16616.14,258.07
"California","California","06","00","06",,,2345811,26236,21433,,2292568,,,,,2345811,37,37,2345811,2345811,2345811,2345811,26236,26236,26236,26236,5.99,0.07,5992.04,67.02,3341656,41284,15212,,3258706,,,,,17592,0.53,0.87,128717,4.01,943651,39.35,3785,10.09,14742,55.54,8.54,0.11,8535.79,105.45,3573775,52487,5409,,3479078,,,,,4197,0.12,0.52,36742,1.04,263675,7.97,2956,5.97,11793,28.98,9.13,0.13,9128.71,134.07,3671690,59396,,,,,,,,2642,0.07,0.23,18241,0.5,93598,2.62,983,1.68,6622,12.55,9.38,0.15,9378.82,151.72,3743780,61853,,,,,,,,1556,0.04,0.16,13231,0.35,72090,1.96,425,0.69,2457,4.14,9.56,0.16,9562.96,157.99,3791188,63260,,,,,,,,1305,0.03,0.02,11060,0.29,46049,1.23,281,0.45,1336,2.16,9.68,0.16,9684.06,161.59,3866606,63709,,,,,,,,49902,1.31,0.07,53613,1.41,75418,1.99,219,0.34,449,0.71,9.88,0.16,9876.7,162.74,4040811,64417,,,,,,,,3321,0.08,0,60737,1.53,172413,4.46,192,0.3,768,1.21,10.32,0.16,10321.68,164.54,4471918,65987,,,,,,,,22732,0.51,0.19,106334,2.44,405659,9.98,619,0.95,1449,2.25,11.42,0.17,11422.89,168.55,4747079,69387,,,,,,,,8033,0.17,0.16,52406,1.12,275161,6.15,677,0.99,3400,5.15,12.13,0.18,12125.75,177.24
"Colorado","Colorado","08","00","08",,,338357,4936,1044,1822467,337161,,,,,338357,25,25,338357,338357,338357,338357,4936,4936,4936,4936,6.12,0.09,6117.31,89.24,399384,5737,611,2028478,397063,,,,,2246,0.57,0.46,10157,2.61,58930,17.31,135,2.41,761,15.29,7.22,0.1,7220.64,103.72,432186,6046,427,2175502,429839,,,,,1216,0.28,0.02,8089,1.91,36066,9.1,56,0.93,350,6.14,7.81,0.11,7813.69,109.31,466368,6183,,,,,,,,1586,0.34,0.13,9358,2.05,33429,7.72,22,0.36,129,2.13,8.43,0.11,8431.68,111.79,515125,6434,,,,,,,,1373,0.27,0.03,12421,2.47,48757,10.45,53,0.83,251,4.06,9.31,0.12,9313.18,116.32,546596,6723,,,,,,,,428,0.08,0,4335,0.8,30259,5.86,59,0.89,285,4.43,9.88,0.12,9882.16,121.55,561460,6952,,,,,,,,533,0.1,0.07,2795,0.5,14864,2.72,48,0.7,229,3.41,10.15,0.13,10150.89,125.69,578713,7097,,,,,,,,214,0.04,0,5881,1.03,16791,2.99,31,0.44,141,2.03,10.46,0.13,10462.81,128.31,620687,7324,,,,,,,,1604,0.26,0.07,11562,1.9,40206,6.93,68,0.94,212,2.98,11.22,0.13,11221.68,132.41,677143,7772,,,,,,,,2296,0.34,0.53,13133,1.98,56456,9.1,124,1.62,448,6.12,12.24,0.14,12242.37,140.51
